relative_path,sha256,size_bytes
docs/agent/st07_31_stage05_non_nested_optimism_probe_modular_extraction_change_scope_v01.csv,f046351321a19359394670d3d1e8fdf81ae32dadf96c297b5b607684c13a6a1d,840
docs/agent/st07_32_stage05_non_nested_optimism_full_validation_change_scope_v01.csv,1214467234df802fcd4d4fd00235823de186d449f3b3403dd5e7c1785a1fc4ea,1115
docs/agent/st07_33_stage07_closure_audit_change_scope_v01.csv,23c17cb54222dac246dd55b61b54ee0ba44afed7fc5f57046c924f1126597cd3,784
docs/agent/st07_34_verdict_policy_application_contract_change_scope_v01.csv,3312fc9caa5778798b791a27e5cc13bdcac9110ed5fa2c2a53622d296f2c6649,839
docs/agent/st07_35_verdict_policy_application_modular_extraction_change_scope_v01.csv,c5f7317d55da536484ed1858bc76dfca5875d999265ff7cd755485419af21ae5,929
docs/agent/st07_36_stage07_post_verdict_policy_closure_reaudit_change_scope_v01.csv,cc56cc79dc8cacd8eaebcf79d22af2829ac495f2b55a972decf253f570317eb1,741
docs/agent/st07_next_block_selection_after_st07_15_change_scope_v01.csv,695b8670e027118ce399b0a73b2518859af36bdfe3aa33cb13bd29b74675f935,617
docs/agent/st07_next_block_selection_after_st07_16_change_scope_v01.csv,15d7ac0a0557fc3e0bc814b79cd26ff91a0ad90af54f22cdc59bcae76801c6b8,601
docs/agent/st07_next_block_selection_after_st07_17_change_scope_v01.csv,f8ceeb0764b1f9b1fb69d359d42732b05f5b03bbcd1d1ef1f9bc1aaa9b2adbff,598
docs/agent/st07_next_block_selection_after_st07_18_change_scope_v01.csv,8d9470fc37161e52a5b29a75b0e46a27411de7b59472aa1b17f301695232786b,671
docs/agent/st07_next_block_selection_after_st07_19_change_scope_v01.csv,2a0cbfa63ade969607feff7d20788d920b43ef1df4ae586b24420704125851c9,700
docs/agent/st07_next_block_selection_after_st07_20_change_scope_v01.csv,5964f0bcad2d5e49445a3a6715ba93e97305b18b9ce05ef6d03fe55c9ad1e0a8,603
docs/agent/st07_next_block_selection_after_st07_21_change_scope_v01.csv,58fc4254da52331f9562422c89b0bb5076278636d7ffcf5d467dc59638cb6c6b,609
docs/agent/st07_next_block_selection_after_st07_22_change_scope_v01.csv,ae812e4e3bd8bc68ab05f3f59ec2574a6fbc02f8bac6e7981042509b34d270cf,606
docs/agent/st07_next_block_selection_after_st07_23_change_scope_v01.csv,b42298b9f80a681c36f7d38ba8b5471a67cbd98acedba0ee02ff4426d8d4384b,705
docs/agent/st07_next_block_selection_after_st07_24_change_scope_v01.csv,e6ccf4ee98ada2b7906724f22c7ade360f741f06c0fd599c7622f1e035887245,647
docs/agent/st07_next_block_selection_after_st07_25_change_scope_v01.csv,d65b4246015dc241f65b08ef3cf86c236a14058190a366535514142d64f61270,542
docs/agent/st07_next_block_selection_after_st07_26_change_scope_v01.csv,330f7980fd0430f3f28f9ce3461b967690046aea4284de371681b82303a58a96,642
docs/agent/st07_next_block_selection_after_st07_27_change_scope_v01.csv,d0c45a96db35449c4493373782f27254f9971c89f859c4870124be1a6d231f08,642
docs/agent/st07_next_block_selection_after_st07_28_change_scope_v01.csv,b2052f0825513a00cf22e30c780921e3b7b338f4fee02c654002f5aed7c62501,639
docs/agent/st07_next_block_selection_after_st07_29_change_scope_v01.csv,c6275b173e825f2b54d8410c917e0a9a4a677e43bd51a166714000409cf61218,653
docs/agent/st07_next_block_selection_after_st07_30_change_scope_v01.csv,37543bb394ef1af5bc768399da5e681839cedbe1d9c1adba7108936ca0e6ee8c,664
docs/agent/st07_next_block_selection_after_st07_31_change_scope_v01.csv,75d36790b7f771c8e738e37fcafbf98c2b05972f2eb01d85aff732eb4194273f,642
docs/agent/st07_next_block_selection_after_st07_35_change_scope_v01.csv,768a58eded95d2b9699f346cf3995deed3f371c58b761f1cd842b55c5834a63e,760
docs/agent/st08_01_project_completion_and_release_readiness_contract_change_scope_v01.csv,24a236ce2dbec028adb4c36c744e4b07de70c28e6c4b67ade259488ad2b23107,961
docs/agent/st08_02_project_completion_and_release_readiness_baseline_audit_change_scope_v01.csv,0b3d76558d9c179d9d3a9fba98608cf38b5065eb1c7474e90bc649bb16c4e751,768
docs/agent/st08_03_project_scope_release_class_owner_decision_change_scope_v01.csv,3f8a552bf8cd226f03ff3874a324f967fcbcc492c0ee5a3ffacea409e6795b88,1446
docs/agent/st08_04_public_product_scope_and_release_train_contract_design_change_scope_v01.csv,0b7830d51d1c51e0d51636a13f31d0c684fd9a023ce2c5d942c3b88017b042e4,1160
docs/agent/st08_05_miniboone_lineage_license_attribution_and_release_asset_disposition_change_scope_v01.csv,193b9b01b79171b2df0f689973a5e4c6eb5f98cdc29647b9f0a8bc11a3eb3646,1974
docs/agent/st08_06_project_license_citation_and_public_repository_legal_artifacts_change_scope_v01.csv,f60f25213a4bf095269d65b93b26ca80919caa504cef3e6b78e5cce813741153,1169
docs/agent/st08_07_python_packaging_dependency_and_clean_environment_change_scope_v01.csv,5f735819c3129114fbb9e79f5b548a293071e2754f4e5d47a56d42c010c67220,1298
docs/agent/st08_08_universal_cli_classification_vertical_slice_change_scope_v01.csv,171be459c4eebaeb52dafbe1ac88e0500dc78179b9d1143cea097f2eec990f77,2144
docs/agent/st08_09_CI_security_and_release_candidate_assurance_change_scope_v01.csv,c0de1f2cb8d32bd5f22c0cb7355d4f45f166d1df88e4eae314f60371e60d3fee,2407
docs/agent/st08_10_root_and_bilingual_user_documentation_change_scope_v01.csv,d557a0b2b906563016bb0fb25b7028fc2b3c4e1a08ed13d38cfd93b31f3221c7,2363
docs/agent/st08_11A_registered_regression_dataset_claim_and_scientific_validation_change_scope_v01.csv,9a8fdfeff116dcab7a9829d4920d3072bdddd46528b898fec754504eb374197d,1763
docs/agent/st08_11_tabular_regression_protocol_core_and_CLI_support_change_scope_v01.csv,a835a417c36eb5e710dde6dc0b3cea3e7852d695ed9f39659870dff249048b9a,2646
docs/agent/st08_12_dashboard_shared_core_and_CLI_golden_equivalence_change_scope_v01.csv,757ef385a3a7241825631bf2ccb1956543724d9fcfa6e17e341e42e5cb75b7f8,2062
docs/agent/st08_13A_REQ08_REQ12_current_canonical_hash_evidence_migration_change_scope_v01.csv,afed535ca906da71b98e17adb88f570c1b6d69fdaae01972b79cec3ac54b9ecf,1924
docs/agent/st08_13B_public_repository_bootstrap_hosted_CI_and_repository_security_change_scope_v01.csv,bd8a68415c2fbbb8f7118b3d8d9456f358bab27bae8dbb93bbe34cb2f72ab4c8,2654
docs/agent/st08_13_release_candidate_completion_security_and_readiness_reaudit_change_scope_v01.csv,ec7be966f0e2c6c3004a8eb680f4cdc4ad29fde6d0ce73fac11146215bc9c6d5,1608
docs/agent/stage07_closure_and_next_stage_selection_change_scope_v01.csv,564d834f876b170b4f647af8aa6ea2f966e92a9a061dddd6c08ff5bdc9ea0fc9,804
docs/agent/task_templates/analysis_only_v01.md,fdb989f80afc03cb51ddc91bcff155d8e39362f91208b2c7982c8de13c2ec2c7,1992
docs/agent/task_templates/change_v01.md,a3c3f0d1b09dae4d66adc47646940a9583e714d45ae2aa66e39fc1429a2a3bf0,2435
docs/agent/task_templates/checkpoint_v01.md,7066a2490a0567d87c9dd94436dd715edc888d6bf40794d1637d1e204c68268b,2334
docs/agent/task_templates/scientific_validation_v01.md,3c5b4d1270b2612744e64491de9ea2ec03547a66911296871a844946acf81692,2889
docs/agent/task_templates/task_core_v01.md,a0be84968615b703f83fc1f00363dec07c0f1285639698071aa956eada92d7f4,6432
docs/dataset_selection/cards/dataset_card_openml_click_prediction_small_41434.md,1c97e8a064fcf7c3aaccdaef2bc029dddbfc367e6395c55605bc2d98ed1a874f,7178
docs/dataset_selection/cards/dataset_card_openml_electricity_151.md,320a8d0e7cb30db808b7d8c5662ab97780a8745b38233ef6228756a807a70f6b,5935
docs/dataset_selection/cards/dataset_card_openml_miniboone_41150.md,e561aa61548fef645039ed97e724a3bc4b153315b71ec22803604d8b0738ffe1,11149
docs/dataset_selection/cards/dataset_card_uci_appliances_energy.md,d9f0e471c19ec591e92881333347a652226fc695e1d4b2b0c00726c0a2e73b1d,2895
docs/dataset_selection/cards/dataset_card_uci_bank_marketing.md,7f35c106f0d50db290265a5530dfd995a506bb07ddbbd570d3c49451235c5318,3236
docs/dataset_selection/cards/dataset_card_uci_cdc_diabetes.md,30977cfba605d9e814d039617fe30afa18dee97ed85a1bd249fdea7715006870,2945
docs/dataset_selection/cards/dataset_card_uci_metro_traffic.md,7563dfeb53b1275d7850e750b40ccc63112b2c6da4ce2edc8e152486026ee758,2978
docs/dataset_selection/cards/dataset_card_uci_online_shoppers.md,357884ae9709d246ad1f487a4bc5e7f5a0ab0b7fffd4f67eedf0f04aa7239e93,2776
docs/dataset_selection/dataset_card_template.md,f0fab311ceafd6594a7add1c6b2f5cda3964e902345a1a8ea095ec18c83019a3,3779
docs/dataset_selection/dataset_rejection_log.md,4ea66cf9b0310a7425be17813ccd7d479e04213cd15cee3c902458e8f66f1628,1501
docs/dataset_selection/dataset_selection_report.md,87806390b57a640076597900aec10e25426c421c691b1be130712eb429dfe396,1340
docs/dataset_selection/experiment_protocols/openml_candidate_status_update_protocol.md,47410fb7109867e3448867273bebe828c1e976bdc218987c747e71cb632a8ca5,1855
docs/dataset_selection/experiment_protocols/openml_first_diagnostic_notebook_plan.md,5ed94ade4022b2d8b067bb1d7fc008f8429dc704205445d7427729e511bb4427,3351
docs/dataset_selection/experiment_protocols/openml_miniboone_minimal_research_protocol.md,d7e1f5481b3ace64f2b11066997a0d9ea1f8f8ab4e385f7e5b77fcf3e47f715d,10312
docs/dataset_selection/experiment_protocols/openml_miniboone_research_execution_protocol.md,7e219f4b463922b44a0e274fa277b8d864944117f21f0440dc3b2c603aae060c,1334
docs/dataset_selection/experiment_protocols/openml_next_diagnostic_protocol.md,105c74035ef755cfe005970d813c3f04eda444ccf7f42ef036006dad0363aecb,3042
docs/dataset_selection/experiment_protocols/openml_report31_candidate_status_update_plan.md,3589042e695b34769f7710945768ad6b3a7296c241b9e6edbc0fcea25fc4b17b,1469
docs/dataset_selection/experiment_protocols/openml_report35_nested_cv_protocol_plan.md,2a1a1acbe42b8e2e5cca02594bd2fb064b8c1069027dc3d51aac32a0dada967d,2101
docs/dataset_selection/experiment_protocols/openml_second_diagnostic_execution_protocol.md,56faa6dff00d5523f9c6df98dc5f3b5afde7a863acbe43d741d8ced1f4bb8b2b,1314
docs/dataset_selection/experiment_protocols/openml_smoke_experiment_notebook_execution_protocol.md,974b19f120e249e1031b43488aaffc0dde4e48824e989aec10c89a4ec8a44420,1798
docs/dataset_selection/identifier_protocols/click_prediction_identifier_policy.md,b9bd902d00762b0c87f67d3e05bf75891369708c934b9e300a34822c1839f11b,5742
docs/dataset_selection/model_protocols/openml_minimal_model_protocol.md,d5e4b86d59482cef7cf96f84475856fc182d0632e0b0f0e88293f9b6ea340307,4164
docs/dataset_selection/preprocessing_protocols/openml_feature_preprocessing_protocol.md,cf0d7847b8f4db8df177a5913653555506ecdd82cb3a82d70825859f0983a799,12822
docs/stages/stage_01_project_scope.md,ca7717caf87f08c88c792dda50999e33e1bc7ddbbd49bff9f967bc762a0a564e,9272
docs/stages/stage_02_data_and_candidate_selection.md,7b4e9a36129fa0eccf6c20517ede49a31f66f9567f5d6d47c8803eb3afff59c0,12419
docs/stages/stage_03_diagnostic_experiments.md,d735b67477c94b35337ed7e6ab26e054502cb904167f6e0ffed88ce13d6e64d2,9941
docs/stages/stage_04_primary_candidate_validation.md,e5ed525e1ea6cfeb2baaf8f01b004e2dcc702f078ced47ab93c2d75aafd3af9c,17187
docs/stages/stage_05_claim_audit_protocol.md,0ab38171e0d2379aa98ce14d1ffaff90e0c7bfed808f64e6de689a7044f22c3e,51313
docs/stages/stage_06_packaging_and_publication.md,1a516fa54eac7699e9d7fb9d1269c61b1d10f11c0e0bee479d556c79ed2d38b8,92018
docs/stages/stage_07_code_modularization.md,ad96bab6767cf87d9bc6ddc1765b97cfbaf801c2b592fd0697c7fbb6849ef788,1140856
docs/stages/stage_08_project_completion_and_release_readiness.md,3c3b3f94c6c0917ac8448aedc3fc3c7ef387dd3858eafde9cf3584386e1a1fd6,153197
notebooks/03_dataset_candidate_search_review.ipynb,9a47ad8ca2b02030eb6fba9c725431d127c90e533d803029f15664b1b31c68c0,36524
notebooks/04_dataset_smoke_experiments.ipynb,a858f7d1c9db92ce3b740b5dbe7c748ba7f3cc58a8ff1604f88854ead831ec52,353878
pyproject.toml,7294458b5f33e9c5e1ed8a945fc1a6b05900ad5b36874e2069c6e54f773d06cf,1292
requirements/locks/st08_07-py312-windows-x86_64.txt,cbd4b14b56994f4127864f5e0e6828d174a70b020cbb0770977a694950c23684,1838
requirements/locks/st08_09-assurance-tools-py312-windows-x86_64.txt,26da37864732e55969699f652af8e0d9d467907f4105c56be77beac0ab382459,3816
roadmap.md,9c4923ba008d39193a27155e82a25dd09a304c19ba6807381d7e09194eb3c08f,199291
scripts/agent_verify.py,1621fe715465a89b0e54e38c458ed27894cd5e35fb6fa7f502b9ebe9076f37b4,674642
scripts/st07_16_fixture_harness.py,aefd6c4c87dbd821fb690ac5082b4ecd5d4ba771c45cb19afb699f706580c5be,4331
scripts/st07_17_miniboone_v02_runner.py,aad089749bd2795651912afb438f547a7feba3ffb5500e52a394c978a6fa68ea,15849
scripts/st07_18_dual_run_validation.py,112d1ba0c41af85062711b35c35fddd45136a75c36d49573d34de108cf382d1f,16031
scripts/st07_20_provenance_corrected_dual_run_revalidation.py,cfe468f354cc33734c02e3beaa16a9b7def755683c77023978015c3275259b2a,14160
scripts/st07_21_promotion_source_contract.py,e6c1ab0ec042fe624e051a9ff04f8d9d0dec693cf2d83c2a5e08a17369837323,22253
scripts/st07_22_transactional_promotion.py,4bf3da83b31634b84f1d69e3834ee96ab921d83f26e8d3fbdee433f6f5bec07c,32840
scripts/st07_25_seed_stability_full_validation.py,a640e33c4f18afa697b704f3cba7b978d16b3cd816ab142d5701925d5dfbe7e5,23949
scripts/st07_26_seed_stability_logistic_blas_diagnostic.py,2903a54d92c995772b084523f7ce278cdc7c26632ca53ee34cfbef05c4964d9c,28512
scripts/st07_29_split_10x1_full_validation.py,f0d86734278d2a73aa01a036cd8588c7359919783444cbde20d63b87ada58d72,30657
scripts/st07_32_non_nested_optimism_full_validation.py,cd9f25a34cfb117be79cf6edfeca2cee7f5828976a2f8f4f36c2fff957637918,38100
scripts/st08_09_release_assurance.py,e721855f0f7becc0702feca3b90a7249ace4e3c98c46a28c49907980e8ae2ac1,26106
scripts/st08_10_documentation_assurance.py,525bca8cf8752388b55b08920b4f18e0b4c512d5bbbfe56865da0f84fc1c0b88,14913
scripts/st08_11A_wine_quality_scientific_validation.py,7816f6c2302052a24795daa3433936b6df8202ddc389719b51afb348d1b99691,14977
scripts/st08_13A_current_canonical_hash_assurance.py,9653faf07703c174fd8b16872493e2b9d3088b8116894291e1bddf037c17f0dd,17855
scripts/st08_13B_public_repository_assurance.py,2e32b542ef52fba672a1fbbfd596ee269c4a7859f71004e1e037e2017bbe6a8a,15091
scripts/st08_13_release_candidate_reaudit.py,7cd84abcb905d88643d5d031113c157a91e2fb1f3ac376cde361447a734ec3a1,14275
src/mlcra/application.py,1c4062c4cb79a3b81958b6080454105af6294c4abb19e9cb8501d89724c6d8b3,55542
src/mlcra/cli.py,ab2105f2b97c9224270e0eb4bd468939d1953714b793352c2ffa53a4c223e9f5,8313
src/mlcra/dashboard.py,b0c5dd092b98aafc81fb212afe8a261f37457bdbaa058f7ea0c4e9eeebe9f31e,8830
src/mlcra/datasets.py,1a60d860d8073af2e9b9b5143b4817918cc614eb65c0ab17343713cfecfc154b,13459
src/mlcra/io.py,460a4ebe6ad523c2d07650332fe6d03422d4544468ed9d47874edaa590dd4be0,1543
src/mlcra/metrics.py,6a40115df49078119fa624bf0ce74f18de86f0f54362e5b41860017c29be5ab3,3048
src/mlcra/model_spaces.py,9f726c03394817b0ffb00d11a81ccf2234a1809cab1d41ca0ab118ed9556140b,5838
src/mlcra/nested_artifacts.py,19bf4021ef6ee9d556e1bb2f6d03c03901463ce0aa652a81fc80d58b9c246723,17440
src/mlcra/nested_cv.py,86275f03c92475850932169667d2020cc0ff11e97c3d8a57b679c51ff3095727,40320
src/mlcra/numeric_runtime.py,4f09dbe5b16dc42497dd00c29cb70695cdfb802d42a798570f19e08653003086,14478
src/mlcra/schemas/binary_classification_claim_v01.schema.json,b044f721e902a8dc88ff04eb0796e4cbf3a7f17717a48a28bd8c684455cd34eb,2109
src/mlcra/schemas/tabular_regression_claim_v01.schema.json,108b7f81698c1ef3f24194fb25c90ad97e9cbfac1e8fc6ce2981904d583154a5,2060
src/mlcra/stress_tests.py,960df96dfeeed464770b7b2a3a1b1253f3b2943efc12588dd760621d6db6a146,96246
src/mlcra/validation.py,2bed7566811af6c342b9a70a8e8933479248fc6e7ee4b9983da39d1c0279ffff,2109
src/mlcra/verdicts.py,4ea061497285ba894fe7358f76f2d8ffdc915127762ec214f69630e2ec727b47,108388
tests/fixtures/st08_08/binary_claim_v01.json,bad775540762c5b8b23367cca9a510cc40a53394c77004730f2128e9b7481c1b,625
tests/fixtures/st08_08/binary_data_v01.csv,134434aab181729cabf9474cceb49e3ac608596842a54996dfa29097cf48fc5e,1496
tests/fixtures/st08_11/regression_claim_v01.json,6744953e10ed68a6e2e12a8249b24ff51c6039ed467270610379ed4fb3b37665,657
tests/fixtures/st08_11/regression_data_v01.csv,b37b6e369b68133a15e831758306982a2d9d47e1aa1e61a5494d8deef90899c5,537
tests/test_cli_st08_08.py,2856f25f35d579efc0f2e373e34a7105628c184253b875cae63ed46532e65d95,7933
tests/test_cli_st08_11.py,e60ec42e6f1c059dfd1f85f6fb8dab668e3b4551b2740df61aabd7ae8aabcec4,9969
tests/test_current_canonical_hash_assurance_st08_13A.py,d69274cbfb2a307d4411b74e4fecc903f1856aef50924a2b2644ffbe7c4dd074,4877
tests/test_dashboard_st08_12.py,bfd464e2e41db90fb782889cd2226979d9704d32c92fc0ff5c51b111bcfe8c51,4282
tests/test_documentation_st08_10.py,679291ab27ab85c9b8f3338370f376db65a619aff5a60a30670aa6f79bda28ca,3116
tests/test_public_repository_assurance_st08_13B.py,15e4ae9ee39170c06d769381ab954385e45358b7a6947083d09f94ffb230885b,6834
tests/test_release_assurance_st08_09.py,a9b9fef3611a3d1d03e042f5c4f86a6cacc251089917b398d1bb50eec16bf7fc,8604
tests/test_release_candidate_reaudit_st08_13.py,bda962758e326fca5ed67cf5a011e87c71955a7a34766328fcaca8e5d8311f8f,4072
tests/test_scientific_validation_st08_11A.py,96299ab533d0f6df10c09033254f9bc4716e8fcf9f79392bbda9288cf598c31e,1783
