task_id,stress_test_id,claim_id,candidate_id,thread_condition,outer_random_state,outer_split_number,outer_repeat_number,outer_fold_number,outer_cv_n_splits,outer_cv_n_repeats,model_id,model_role,selected_parameter_set_id,feature_policy_id,n_train,n_test,train_positive_share,test_positive_share,roc_auc,average_precision,pr_auc,f1,balanced_accuracy,log_loss,brier_score,fit_seconds,predict_seconds,reference_artifact,metric_cells_total,exact_reference_metric_cells,exact_after_csv_roundtrip,row_status,interpretation_allowed_ru
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,4,20260606,10,2,5,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104052,26012,0.2806289163110752,0.28060126095648164,0.9380875315012638,0.8624278685528267,0.8624278685528267,0.7741075396237594,0.8318893988892156,0.2895345867717596,0.08672264825395139,2.0263,0.047208,openml_miniboone_stage05_seed_stability_outer_scores.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,4,20260616,1,1,1,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9381026083251773,0.8665352181861149,0.8665352181861149,0.7741171244539868,0.8319239060970727,0.2868664578049774,0.08604455678094951,1.80333,0.055477,openml_miniboone_stage05_seed_stability_outer_scores.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,4,20260616,2,1,2,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9389538662229541,0.8658907493136028,0.8658907493136028,0.7759256527511432,0.833608018453218,0.2873566636945204,0.08575499418775909,2.3298,0.057849,openml_miniboone_stage05_seed_stability_outer_scores.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,4,20260616,3,1,3,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9371031346606161,0.8651312629937327,0.8651312629937327,0.7728051232407477,0.8302947295448406,0.2886438511881046,0.08656838618781268,1.83783,0.039008,openml_miniboone_stage05_seed_stability_outer_scores.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,4,20260616,4,1,4,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9426718441285782,0.8731934927952865,0.8731934927952865,0.7834460452807998,0.8389485918879923,0.2789033899854759,0.0834018150745551,2.510642,0.042214,openml_miniboone_stage05_seed_stability_outer_scores.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,4,20260616,5,1,5,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104052,26012,0.2806289163110752,0.28060126095648164,0.9372919752126913,0.8625654011771846,0.8625654011771846,0.7756844274359729,0.8337812959080555,0.28891830858965106,0.0870592024197563,2.106032,0.049086,openml_miniboone_stage05_seed_stability_outer_scores.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,4,20260616,6,2,1,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9405720841638915,0.8697887611273596,0.8697887611273596,0.7826920241780922,0.8380596779471308,0.2831906247641227,0.08444039967111751,1.922469,0.027235,openml_miniboone_stage05_seed_stability_outer_scores.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,4,20260616,7,2,2,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9379051703123387,0.8643953031478039,0.8643953031478039,0.7682700170991005,0.8276122269406149,0.2879387849098639,0.08675088141811613,2.123698,0.043106,openml_miniboone_stage05_seed_stability_outer_scores.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,4,20260616,8,2,3,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9413785230251623,0.8736201594055502,0.8736201594055502,0.7825383993532741,0.8383923709910845,0.27979918466133763,0.08421493396639138,2.251875,0.043085,openml_miniboone_stage05_seed_stability_outer_scores.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,4,20260616,9,2,4,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9356115812829553,0.8577638547975794,0.8577638547975794,0.7726399763628305,0.8312860300033161,0.29432849798693034,0.08756940593437725,1.454223,0.045776,openml_miniboone_stage05_seed_stability_outer_scores.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,4,20260616,10,2,5,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104052,26012,0.2806289163110752,0.28060126095648164,0.9412176796472107,0.8712778150800236,0.8712778150800236,0.7792975970425139,0.8354646176629852,0.281306686705513,0.08445697511916521,2.953527,0.048406,openml_miniboone_stage05_seed_stability_outer_scores.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260507,1,1,1,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9365105753893161,0.8617220139928502,0.8617220139928502,0.7744593202883625,0.8330269704820252,0.2905514061702884,0.0875149270619672,1.654637,0.035246,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260507,2,1,2,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9407291063497721,0.8691395469763392,0.8691395469763392,0.7751846381093057,0.8329464170026112,0.2836889282012338,0.08480106445434861,1.547488,0.029565,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260507,3,1,3,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.939928216337774,0.8718836878640097,0.8718836878640097,0.7815480150809492,0.8369118457683435,0.28217382223101917,0.08476433611259147,2.076369,0.027566,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260507,4,1,4,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9377143499244903,0.863266332517246,0.863266332517246,0.7760135883612732,0.8334909728713977,0.28892118443871273,0.08609363147442338,1.685155,0.029639,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260507,5,1,5,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104052,26012,0.2806289163110752,0.28060126095648164,0.9415634759611525,0.8709140153348538,0.8709140153348538,0.7789364691960654,0.83519060752461,0.280914788973793,0.08414471194193719,1.475639,0.029123,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260507,6,2,1,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9399181251917023,0.8663320707122552,0.8663320707122552,0.7773339251368545,0.8341055189089117,0.28580397316931855,0.0854388121664445,1.976964,0.029478,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260507,7,2,2,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.940735332334345,0.8726026549597137,0.8726026549597137,0.7765176784523016,0.8333035418202421,0.2813573494195045,0.08466123757994572,1.659623,0.029296,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260507,8,2,3,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.940313480702376,0.8668285583874658,0.8668285583874658,0.7785688073394496,0.836007171045841,0.28405348669145186,0.08532043974312026,1.891234,0.029428,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260507,9,2,4,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9378433862914142,0.8669314430817366,0.8669314430817366,0.7759917416310279,0.8336915659687171,0.2873608932339703,0.08578759636507131,1.708226,0.02877,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260507,10,2,5,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104052,26012,0.2806289163110752,0.28060126095648164,0.9387434543435932,0.8663538799182959,0.8663538799182959,0.7792111506524317,0.8350249062886571,0.2859225787458027,0.08549699083980597,1.421538,0.029144,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260517,1,1,1,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9423384300270342,0.8701535229852082,0.8701535229852082,0.7816210635002582,0.8372945882614753,0.2804827080331527,0.08385562366036207,1.588967,0.02872,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260517,2,1,2,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9385304699904616,0.866919601426861,0.866919601426861,0.779406348972527,0.8360519388396757,0.286022272550826,0.08574821310222068,1.553894,0.027956,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260517,3,1,3,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.93429125163153,0.8589999714031484,0.8589999714031484,0.7696078431372549,0.8285978504431393,0.2951841896976069,0.08796754128556673,1.726679,0.028768,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260517,4,1,4,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9414886288852009,0.8722487129050166,0.8722487129050166,0.7768180140273163,0.8340505831049985,0.28096844962401724,0.08455897835321378,1.481781,0.02954,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260517,5,1,5,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104052,26012,0.2806289163110752,0.28060126095648164,0.9405096944393067,0.869731645909666,0.869731645909666,0.7789085545722714,0.8355768801130674,0.2822244798470076,0.0847307998184507,1.528718,0.030351,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260517,6,2,1,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9425766059636221,0.8737429374086013,0.8737429374086013,0.7786293623037428,0.8341216749911606,0.27911733718352105,0.08388970970814807,1.430664,0.028227,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260517,7,2,2,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.939617813855872,0.8707907204561424,0.8707907204561424,0.7743078626799557,0.8324319698634529,0.28259051794373635,0.08520251949188298,2.062589,0.028485,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260517,8,2,3,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9381203016875677,0.8644753242974569,0.8644753242974569,0.7744881425835911,0.8328832055072695,0.28747209609459834,0.08615377561564685,1.488677,0.029551,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260517,9,2,4,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9368306334545832,0.863558689830609,0.863558689830609,0.7780154924382147,0.8349259396990885,0.29020499831097235,0.08661039143631366,1.306449,0.028812,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260517,10,2,5,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104052,26012,0.2806289163110752,0.28060126095648164,0.9390044397388442,0.8637988292699652,0.8637988292699652,0.7795611839198939,0.8362269385263679,0.2874530827819876,0.08563901915493155,1.779971,0.028166,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260527,1,1,1,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9363506360313577,0.8625532247522705,0.8625532247522705,0.7722110888443554,0.8303568393227476,0.2900402389830407,0.08731677729809184,1.418809,0.027566,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260527,2,1,2,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.937664329756839,0.8654282667353643,0.8654282667353643,0.7746790615316512,0.8327627705887564,0.2874245600546172,0.08613139517444257,1.474195,0.028738,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260527,3,1,3,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9411947668055831,0.8712941172149256,0.8712941172149256,0.7777943146301532,0.8335771191223741,0.28206225033201887,0.08462941103773468,1.745753,0.02885,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260527,4,1,4,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9408136457769817,0.8710490581252844,0.8710490581252844,0.7828316120999048,0.8390675297884629,0.28225538623389923,0.0840409311215142,1.482705,0.031426,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260527,5,1,5,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104052,26012,0.2806289163110752,0.28060126095648164,0.9400812836220399,0.8660620098978368,0.8660620098978368,0.7770728828562998,0.8343506506994005,0.2856364024111201,0.0856972487675451,1.52081,0.029315,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260527,6,2,1,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9386962400323853,0.8673714639379331,0.8673714639379331,0.7767949284977149,0.8342511762023178,0.28554394602786476,0.08552301399190931,1.342759,0.028696,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260527,7,2,2,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9393650740200389,0.8679570904298952,0.8679570904298952,0.7771951849937228,0.8342526732203603,0.28492877497002334,0.08553644285911374,1.544225,0.031138,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
ST07_26_stage05_seed_stability_logistic_blas_4_vs_12_causal_diagnostic_validation,ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,openml_miniboone_41150,12,20260527,8,2,3,5,2,logistic_regression,control,not_applicable_control_model,numeric_particleid_0_49_locked,104051,26013,0.28062200267176673,0.2806289163110752,0.9394304926104408,0.8668901428080124,0.8668901428080124,0.7756400769572296,0.8329746334135891,0.2859647266785124,0.0855773515242252,1.657999,0.029837,st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,7,7,true,st07_26_same_machine_causal_diagnostic,Разрешён только same-machine причинно-диагностический вывод о влиянии числа BLAS-потоков на расхождение ST05_02 logistic regression.
